id,hotel_name,hotel_rating,hotel_experience,amenities,address,country
5733,Kenosee Inn & Cabins,3,Average,"['Free parking', 'Restaurant', 'Free Internet', 'Fitness Centre with Gym / Workout Room', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Tennis Court', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms']",100 Kenosee Driv Carlyle Saskatchewan,Canada
5734,Gite Les Pieds Dans L'Eau,5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast Available', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",549 chemin des Pionniers Est L'Islet Quebec,Canada
5735,Oreland Motel,4,Very good,"['Free High Speed Internet (WiFi)', 'Free parking', 'Golf Course', 'Laundry Service', 'Non-smoking hotel', 'Air conditioning', 'Refrigerator in room', 'Kitchenette']",11 Island Dr Flin Flon Manitoba,Canada
5736,Royal Hotel,3,Average,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning']",93 Main St Flin Flon Manitoba,Canada
5737,Beauchene Wilderness Lodge,5,Excellent,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Microwave', 'Minibar', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']", ,Canada
5738,Auberge Canadienne,3,Average,[],1640 rue Kipawa Temiscaming Quebec,Canada
5739,Houston Motor Inn,2.5,Average,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Hot Tub', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Wheelchair Access', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Suites']",2940 16 Hwy W Houston British Columbia,Canada
5740,Best Western Plus The Inn at St. Albert,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Pool', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Dry Cleaning', 'Golf Course', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",460 Saint Albert Trail St. Albert Alberta,Canada
5741,Horizon Motel,3,,[],440 St Albert Trail ,Canada
5742,City View Bed & Breakfast,5,,[],59 Langholm Dr ,Canada
5743,Beach & Breeze Cottages,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Children Activities (Kid / Family Friendly)', 'Non-smoking hotel', 'Outdoor pool', 'Microwave', 'Refrigerator in room', 'Kitchenette']",Green Gables Shore Stanley Bridge Prince Edward Island,Canada
5744,Brier Island Lodge,4,Very good,"['Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms']", ,Canada
5745,Pomeroy Inn & Suites Vermilion,4.5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",4111 51 St Vermilion Alberta,Canada
5746,Super 8 by Wyndham Vermilion AB,3.5,Very good,"['Pool', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Room service', 'Business Centre with Internet Access', 'Dry Cleaning', 'Golf Course', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",5108 47th Avenue Vermilion Alberta,Canada
5747,Super 8 by Wyndham Taber AB,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Room service', 'Business Centre with Internet Access', 'Dry Cleaning', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Smoking rooms available', 'Suites']",5700 46th Ave Taber Alberta,Canada
5748,Taber Motel,3.5,Very good,"['Free High Speed Internet (WiFi)', 'Concierge', 'Golf Course', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms']",5402 46th Ave Taber Alberta,Canada
5749,Redstreak Campground,4,Very good,['Pets Allowed ( Dog / Pet Friendly )'], Kootenay National Park British Columbia,Canada
5750,Troutlake Retreat,5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Kitchenette']",6174 Sawczuk Rd Kootenay National Park British Columbia,Canada
5751,Pickle Lake Hotel,3,,[],1 Koval Street ,Canada
5754,Westway Inn,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Business Centre with Internet Access', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",153 Main Street West Neepawa Manitoba,Canada
5755,Lakeview Gimli Resort,4,Very good,"['Pool', 'Restaurant', 'Free parking', 'Fitness Centre with Gym / Workout Room', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Outdoor pool', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Kitchenette', 'Non-smoking rooms', 'Suites']",10 Centre Street Gimli Manitoba,Canada
5758,Super 8 by Wyndham Swan River MB,,,[],115 Kelsey Trail Swan River Manitoba,Canada
5759,New Country Motel,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Family Rooms']", ,Canada
5760,Holiday Inn Express Hotel & Suites Newmarket,,,[],100 Pony Dr Newmarket Ontario,Canada
5762,Braxton Suites,4.5,Excellent,"['Free High Speed Internet (WiFi)', 'Breakfast included', 'Free parking', 'Business Centre with Internet Access', 'Conference Facilities', 'Laundry Service', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']", ,Canada
5763,Listening Hill B&B,5,Excellent,['Laundry Service'],29 Atlantic Street Marystown Newfoundland and ,Canada
5764,Abadin Bed and Breakfast,5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Pool', 'Non-smoking hotel', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",612 Bobois St Ontario,Canada
5765,Netherdale Bed and Breakfast,5,Excellent,[],577 Greenlane Rd Hawkesbury Ontario,Canada
5766,Marble Inn Resort,4,Very good,"['Free parking', 'Restaurant', 'Pool', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Heated pool', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",51 Dogwood Dr Steady Brook Newfoundland and Labrador,Canada
5767,The Marble Villa at Marble Mountain Resort,,,[],Marble Mountain Resort Steady Brook Newfoundland and Labrador,Canada
5768,St. Christopher's Hotel,3.5,Very good,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Room service', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Business Centre with Internet Access', 'Conference Facilities', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms', 'Suites']",146 Caribou Road Port aux Basques Newfoundland and Labrador,Canada
5769,Right Off Da Boat B&B,3,Average,"['Free parking', 'Free High Speed Internet (WiFi)', 'Laundry Service', 'Non-smoking hotel']",3 Dennis Road Port aux Basques Newfoundland and Labrador,Canada
5770,Evangeline Inn & Motel Inc.,4,Very good,"['Pool', 'Free parking', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Golf Course', 'Indoor pool', 'Non-smoking hotel', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Accessible rooms', 'Non-smoking rooms']",11668 1 Hwy Grand Pre Nova Scotia,Canada
5771,Spruce Hill Resort & Spa,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Restaurant', 'Bar/Lounge', 'Spa', 'Breakfast included', 'Banquet Room', 'Breakfast Available', 'Children Activities (Kid / Family Friendly)', 'Conference Facilities', 'Heated pool', 'Indoor pool', 'Meeting rooms', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Air conditioning', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",4871 Hwy 97 108 Mile Ranch British Columbia,Canada
5772,Travelodge Suites New Glasgow,,,[],700 Westville Rd New Glasgow Nova Scotia,Canada
5773,Comfort Inn - New Glasgow,3.5,Very good,"['Free High Speed Internet (WiFi)', 'Free parking', 'Breakfast included', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']", ,Canada
5774,Canalta Hanna,3.5,Very good,"['Breakfast included', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Restaurant', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Sauna', 'Air conditioning', 'Non-smoking rooms', 'Suites']", ,Canada
5775,That Country Place,4,Very good,['Free High Speed Internet (WiFi)'], Hanna Alberta,Canada
5776,Lakeside Country Inn,5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Golf Course', 'Non-smoking hotel', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",504 Maclachlan Ave Manitou Beach Saskatchewan,Canada
5777,Casablanca Winery Inn,3.5,Very good,"['Room service', 'Free parking', 'Restaurant', 'Pool', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Bar/Lounge', 'Spa', 'Banquet Room', 'Business Centre with Internet Access', 'Concierge', 'Conference Facilities', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']", ,Canada
5778,Super 8 by Wyndham Grimsby Ontario,4,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Business Centre with Internet Access', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Self-Serve Laundry', 'Wheelchair Access', 'Non-smoking rooms']",11 Windward Dr Grimsby Ontario,Canada
5779,Microtel Inn & Suites by Wyndham Kirkland Lake,4,Very good,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Fitness Centre with Gym / Workout Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Heated pool', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",350 Government Road West Kirkland Lake Ontario,Canada
5780,Comfort Inn Kirkland Lake,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Breakfast Available', 'Business Centre with Internet Access', 'Dry Cleaning', 'Golf Course', 'Laundry Service', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Tennis Court', 'Microwave', 'Family Rooms', 'Non-smoking rooms']",455 Government Rd W Kirkland Lake Ontario,Canada
5781,Knoepfli Inn,,,[],5484 124 Hwy Magnetawan Ontario,Canada
5782,A Touch of Grace Bed and Breakfast,5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Children Activities (Kid / Family Friendly)', 'Wheelchair Access', 'Refrigerator in room', 'Kitchenette', 'Suites']",203 West Street Magnetawan,Canada
5784,The Wigwam Gift Shoppe & Motel,3,Average,"['Free parking', 'Refrigerator in room', 'Non-smoking rooms']",14 Water St South Baymouth Ontario,Canada
5785,Cove Country Inn Resort & Spa,4.5,Excellent,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Pool', 'Spa', 'Golf Course', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Outdoor pool', 'Public Wifi', 'Wheelchair Access', 'Air conditioning', 'Accessible rooms', 'Family Rooms', 'Non-smoking rooms']",2 Bedford-on-the-Water Westport Ontario,Canada
5786,The Lockhouse B&B,5,Excellent,"['Free parking', 'Breakfast included', 'Free High Speed Internet (WiFi)', 'Refrigerator in room', 'Suites']",51 Church Street Westport Ontario,Canada
5787,Hebden House Bed and Breakfast,5,,[],2 Newport Lane ,Canada
5788,Ripplecove Lakefront Hotel and Spa,4.5,Excellent,"['Pool', 'Restaurant', 'Free High Speed Internet (WiFi)', 'Room service', 'Free parking', 'Bar/Lounge', 'Spa', 'Banquet Room', 'Breakfast Available', 'Concierge', 'Conference Facilities', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Outdoor pool', 'Public Wifi', 'Tennis Court', 'Air conditioning', 'Family Rooms', 'Non-smoking rooms', 'Suites']",700 Ripplecove Ayer's Cliff Quebec,Canada
5789,Auberge Nouvelle Frontiere,4,Very good,"['Room service', 'Restaurant', 'Spa', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Dry Cleaning', 'Golf Course', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",2900 Route 111 Amos Quebec,Canada
5790,Motel le Reve D'or,4,,[],119,Canada
5791,Cottonwood Park Campground,4,Very good,"['Free Internet', 'Free parking', 'Pets Allowed ( Dog / Pet Friendly )']",Alaska Highway Destruction Bay Yukon,Canada
5792,Congdon Creek Campground,5,,[],Milepost 1071.5 Alaska Hwy ,Canada
5793,Discovery Yukon Lodgings,4.5,Excellent,"['Free Internet', 'Free parking', 'Room service', 'Breakfast Available', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']",Km 1818 Alaska Highway Beaver Creek Yukon,Canada
5794,1202 Motor Inn,3.5,Very good,"['Free parking', 'Free High Speed Internet (WiFi)', 'Bar/Lounge', 'Airport transportation', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Family Rooms', 'Kitchenette', 'Non-smoking rooms']",Mile 1202 Alaska Hwy. Beaver Creek Yukon,Canada
5795,Havre-sur-Mer Inn,5,Excellent,"['Free parking', 'Spa', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Restaurant', 'Airport transportation', 'Breakfast Available', 'Electric vehicle charging station', 'Hot Tub', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Wheelchair Access', 'Kitchenette', 'Non-smoking rooms', 'Suites']",1197 Chemin du Bassin Quebec G,Canada
5796,Le gite chez Majo,5,Excellent,"['Free parking', 'Free High Speed Internet (WiFi)', 'Breakfast included', 'Laundry Service', 'Multilingual Staff', 'Non-smoking hotel', 'Non-smoking rooms']",6 Quebec G,Canada
5797,Manoir Rouville-Campbell,4,Very good,"['Room service', 'Free parking', 'Restaurant', 'Bar/Lounge', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Banquet Room', 'Business Centre with Internet Access', 'Laundry Service', 'Meeting rooms', 'Non-smoking hotel', 'Wheelchair Access', 'Air conditioning', 'Non-smoking rooms', 'Suites']", ,Canada
5798,Motel Saint-Hilaire,3.5,Very good,"['Free High Speed Internet (WiFi)', 'Golf Course', 'Non-smoking hotel', 'Public Wifi', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Non-smoking rooms']", ,Canada
5799,Siwash Lake Wilderness Resort,5,Excellent,"['Free parking', 'Restaurant', 'Bar/Lounge', 'Spa', 'Room service', 'Free High Speed Internet (WiFi)', 'Airport transportation', 'Babysitting', 'Banquet Room', 'Breakfast Available', 'Business Centre with Internet Access', 'Children Activities (Kid / Family Friendly)', 'Concierge', 'Conference Facilities', 'Dry Cleaning', 'Golf Course', 'Hot Tub', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Public Wifi', 'Minibar', 'Refrigerator in room', 'Family Rooms', 'Non-smoking rooms', 'Suites']",280 Eagan Bonaparte Forest Service Road 70 Mile House British Columbia,Canada
5800,Tall Timbers Resort,4.5,,[],6304 Pioneer Rd ,Canada
5801,Canalta Rimbey,4.5,Excellent,"['Pool', 'Free parking', 'Free High Speed Internet (WiFi)', 'Fitness Centre with Gym / Workout Room', 'Breakfast included', 'Business Centre with Internet Access', 'Hot Tub', 'Indoor pool', 'Laundry Service', 'Meeting rooms', 'Multilingual Staff', 'Non-smoking hotel', 'Pets Allowed ( Dog / Pet Friendly )', 'Public Wifi', 'Self-Serve Laundry', 'Wheelchair Access', 'Air conditioning', 'Microwave', 'Refrigerator in room', 'Accessible rooms', 'Kitchenette', 'Non-smoking rooms', 'Suites']",5702 43 St Rimbey Alberta,Canada
